query,gs_name,gene_symbol
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LGALS9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LIAS
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LILRA5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LILRB4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LIPA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LOXL3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LPCAT3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LPL
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LRFN5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LRP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LRRC19
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LRRK2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LTA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LTB4R
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LXN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LY75
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LY86
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LY96
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LYN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,LYZ
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MACIR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAP2K3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAP3K20
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAP3K7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAP3K8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK13
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK14
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPK9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPKAPK2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAPT
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MARCHF5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MARK4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAS1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MAVS
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MBL2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MCPH1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MDK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MEFV
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MEP1B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,METRNL
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MFHAS1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MGLL
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MGST2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIF
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR105-1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR125A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR126
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR129-1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR130B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR135A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR136
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR138-1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR140
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR141
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR142
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR144
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR145
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR146A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR149
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR15A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR15B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR16-1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR17
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR181A2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR181B1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR181C
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR187
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR195
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR197
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR199A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR19A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR19B1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR203A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR204
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR205
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR206
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR20A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR21
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR22
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR221
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR222
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR223
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR26A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR302E
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR30C2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR31
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR324
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR338
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR361
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR378A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR3909
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR4286
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR488
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR590
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR657
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR675
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR6869
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR766
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR920
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR92A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR93
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIR98
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MIRLET7G
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MKRN2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MMP25
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MMP26
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MMP3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MMP8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MMP9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MRGPRX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MSMP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MTOR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MVK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,MYD88
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NAGLU
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NAIP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NAMPT
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NAPEPLD
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NCF1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NCR3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NDFIP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NDP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NDST1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NEAT1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NEK7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFAM1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFATC1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFATC3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFATC4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFE2L1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFE2L2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFKB1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFKBIA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFKBIB
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFKBID
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFKBIZ
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NFX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NINJ1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NKG7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NKIRAS2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRC3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRC4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP10
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP11
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP12
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP13
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP14
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP2B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP6
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRP9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NLRX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NMI
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOD1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOD2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOS2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOTCH1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOTCH2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NOX4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NPFF
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NPY
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NPY5R
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR1D1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR1D2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR1H2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR1H3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR1H4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR3C1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR4A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR4A3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NR5A2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NRROS
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NT5E
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,NUPR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,ODAM
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,OGT
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,OLR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,ORM1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,ORM2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,OSM
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,OSMR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,OTULIN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,P2RX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,P2RX7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PARK7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PARP4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PBK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PBXIP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PDCD1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PDCD4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PDE2A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PER1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PF4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PF4V1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PGLYRP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PGLYRP2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PIK3AP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PIK3CD
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PIK3CG
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PJA2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G10
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G2A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G2D
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G2E
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G4B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G4C
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLA2G7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLAA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLCG1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLCG2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLD3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLD4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLGRKT
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLK2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PLSCR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PNMA1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,POLB
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,POMGNT1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,POMT2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPARA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPARD
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPARG
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPBP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPP1R13L
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PPP2CA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRCP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRDX2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRDX5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKAR1A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKAR1B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKAR2A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKAR2B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKCD
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKCQ
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKCZ
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRKD1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PRMT2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PROC
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PROK2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSEN1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSG9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSMA1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSMA6
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSMB4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PSTPIP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTAFR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGDR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGER1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGER2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGER3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGER4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGES
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGFR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGIR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGIS
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTGS2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTPN2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTPN22
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTPN6
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTPRC
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PTX3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PXK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PYCARD
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PYDC1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PYDC2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,PYDC5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RAB44
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RABGEF1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RAC1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RARRES2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RASGRP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RB1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RBPJ
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RBX1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,REG3A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,REG3G
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,REL
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RELA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RELB
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RHBDD3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RHBDF2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RICTOR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RIPK1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RIPK2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RORA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RPS19
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RPS6KA4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RPS6KA5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,RTN4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,S100A12
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,S100A8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,S100A9
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,S1PR3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SAA1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SAA2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SAA4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SBNO1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SBNO2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCG2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCGB1A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCN11A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCN9A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCUBE1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCYL1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SCYL3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SELE
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SELENOS
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SELP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SEMA7A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SERPINA1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SERPINA3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SERPINE1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SERPINF2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SETD4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SETD6
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SHARPIN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SHPK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SIGIRR
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SIGLEC1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SIGLEC10
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SIRPA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SIRT2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SKP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SLAMF1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SLAMF8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SLC11A1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SLC18A2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SLC39A8
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SMAD1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SMAD3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SMO
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SMPDL3B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SNAP23
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SNCA
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SNX4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SNX6
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SOCS3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SOCS5
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SOD1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SPATA2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SPHK1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SPINK7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SPN
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SRC
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STAB1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STAP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STARD7
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STAT3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STAT5A
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STAT5B
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STING1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STK39
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,STMP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SUCNR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SYK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,SYT11
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TAB2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TAC1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TAC4
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TACR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TAFA3
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TBK1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TBXA2R
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TCIRG1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TEK
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TFRC
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TGFB1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,THBS1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,THEMIS2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TICAM1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TICAM2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TIMP1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TIRAP
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TLR1
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TLR10
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TLR2
inflammatory_response,GOBP_INFLAMMATORY_RESPONSE,TLR3
