sample_id,score_ecm_remodelling_mean,score_ecm_remodelling,score_hallmark_inflammation_mean,score_hallmark_inflammation,score_inflammatory_response_mean,score_inflammatory_response,score_kinase_activity_mean,score_kinase_activity,score_kinase_signalling_mean,score_kinase_signalling,score_metalloprotease_activity_mean,score_metalloprotease_activity,score_neutrophil_activation_mean,score_neutrophil_activation,score_neutrophil_degranulation_mean,score_neutrophil_degranulation,score_rna_datadriven
TCGA-AK-3434-01,7.7627191786044,6.33748581670399,7.897714918428753,-2.5108893631327196,7.714918571417838,8.530521462191416,8.111760651139113,-0.5265097574759285,8.023153539143385,-0.7369414278064705,6.465925038337484,2.079449423043912,6.735726369542817,3.3707243613767894,8.49793149729863,1.8153999437558415,1.122502268350388
TCGA-AK-3436-01,7.7267014187125005,10.222126590896668,7.47743555874121,-7.484211482368187,7.509436402020776,16.632094056497987,7.832069777602104,-4.120210400818996,7.850445736040802,-8.581069273422493,6.670951295454431,0.38172226246099034,6.460272080950861,3.830202793050705,7.8730773907287555,1.7327481451736926,0.5140512461972944
TCGA-AK-3440-01,7.344135217876924,3.3368878267386677,6.965688130887834,-16.881130900573364,7.023902932529156,41.605936842900654,7.2421303972382765,-8.491170029534254,7.467011377250406,-18.71725611235085,5.681195146856407,7.640784053432982,5.917398027815972,10.827416648616575,8.869517624450127,4.093887977900073,1.5240164615668859
TCGA-AK-3443-01,7.144421084735641,5.039474849385966,5.737471786112976,-32.67782644634578,6.648786377801667,54.03959075697431,7.0672202038713285,-6.44155355583867,7.2109356588343605,-15.56373804997898,5.459312460961883,10.411120590364373,5.182094281208494,16.263969336473266,7.777992343173502,7.722408972271985,2.1791076129131333
TCGA-AK-3444-01,7.6076818481591255,4.555956263570071,7.643751009354945,-6.043012070843452,7.560369240016714,14.304612859922143,7.918523749051805,1.5594385971787457,7.796834861192845,-0.4133709527719899,6.321890858739056,4.084398040806783,6.635727412588901,2.639948795029896,8.732946030880473,1.2217818971656071,2.6372205331686285
TCGA-AK-3445-01,7.9908702249922685,-0.8138605200841489,8.275578105138349,3.836877005436387,7.95275299247996,-7.649656226739223,8.296976089726465,-2.232536647441607,8.140300034342077,-2.7517753145848536,6.877579289432487,-3.857067456118175,6.913651961528426,-0.8477796126994328,8.899433895920938,-0.9609472560658706,-2.864815318469097
TCGA-AK-3447-01,6.978714830516297,23.755893034061593,6.081636450941473,-27.446868713858038,6.569159191409827,67.22482251181287,6.524854438148641,-18.49388063914665,6.857957349569343,-41.01174001757704,5.395248939187282,10.276612841348307,5.956976550389414,11.060028707881747,8.14426107267908,4.825472611406049,4.041099981139084
TCGA-AK-3450-01,7.678830887180305,6.214988223245609,7.56486085548518,-7.588628784065133,7.623812847945719,14.070484254681132,7.862603502459719,-1.73073339841963,7.831397177555398,-5.069343912781626,6.317940984389388,4.681062707822453,7.068097704510093,2.343652948205227,8.770646023520321,1.2112731184889403,2.206870147615308
TCGA-AK-3451-01,7.510716200394053,18.108094688254663,7.55336489144899,-5.364310715045966,7.442063366148074,22.53597744005856,7.37316687978594,-10.381227581497846,7.444433959566688,-22.701227828924004,6.2189703291296805,3.6838958942746856,7.263436605826157,-0.37397549315730405,9.09489214581809,0.5491251268236141,1.3745654116374066
TCGA-AK-3453-01,7.380498228198697,3.858583217636348,6.5689544130944135,-19.325713958281543,7.100894895353957,32.7977383703691,7.245325741407808,-7.8059387578153725,7.520399672155651,-14.278814723528635,6.095633757802839,3.190478907278113,6.32003156003275,6.311190991517129,8.493565039216133,3.882522726532001,1.3419279514557152
